,file_name,sine_wave,sine_freq,square_wave,square_freq,saw_wave,saw_freq,triangle_wave,triangle_freq,note,octave,note_octave,attack_duration,decay_duration,sustain_level,sustain_duration,release_duration
59,multi_A♯7_60,1,3691.756736045601,1,3701.513376344344,1,3673.943827471852,1,3742.0620411330915,A♯,7,A♯7,3.3622776053335444,3.1718591394467164,0.23878677093653,1.7295460380185506,1.7363172172011894
60,multi_F♯2_61,0,0,0,0,1,90.87482770184229,0,0,F♯,2,F♯2,2.449338807684634,3.5569645728675545,0.32496220467831016,3.5948753870600707,0.39882123238774253
61,multi_G♯7_62,1,3354.527870809142,1,3349.5383797036475,1,3274.664048298673,1,3372.4352979090017,G♯,7,G♯7,1.5063656431776338,2.8617214314482085,0.12689942975475765,2.8435573162182495,2.7883556091559094
62,multi_B1_63,0,0,1,61.51797813106907,1,61.37103889106438,0,0,B,1,B1,4.1784765949030875,1.4789899760203324,0.48714718907958177,0.7790612762174304,0.7848751607385873
63,multi_F♯6_64,0,0,0,0,0,0,1,1480.5826244084074,F♯,6,F♯6,3.948663724824088,2.055199003900589,0.12951506737730145,1.2322541048707119,2.7638831664046104
64,multi_D♯8_65,1,4936.453965759617,1,5076.41466996283,1,5019.044764445202,1,4965.391126452772,D♯,8,D♯8,1.6793936758500823,1.2786312063388838,0.42828408393418516,2.2314400910544263,1.7447494713673244
65,multi_C7_66,1,2097.062865233811,1,2107.066901723378,1,2126.0040187457303,0,0,C,7,C7,0.2080294038496172,0.5763219617184157,0.45851229363856105,4.8231352312974805,1.6389766141642892
66,multi_D5_67,0,0,1,579.1039686502249,1,585.0733348978654,0,0,D,5,D5,1.3033460588021328,1.052395587996568,0.19511905584001754,1.0383211225661788,1.9072128461355882
67,multi_D♯5_68,1,625.3228874993753,1,616.6164206628775,1,610.203901694128,1,615.4243308775974,D♯,5,D♯5,1.6531433263530078,2.4173187238037426,0.2245336676684475,0.8367751020187614,4.252932469559967
68,multi_A5_69,1,865.997301691229,1,878.8216006697199,1,885.3347737612528,1,885.824566264141,A,5,A5,3.1104867512251846,3.298578372439977,0.4151863480859975,0.09608935523597373,3.4948455210988647
69,multi_D♯7_70,1,2462.2672599777898,1,2460.7405657860336,0,0,1,2525.23182384255,D♯,7,D♯7,2.070819874648702,1.4440216273896618,0.0381556276478906,2.5497846439940908,0.6931422032297574
70,multi_C♯5_71,0,0,1,557.3859475316362,0,0,0,0,C♯,5,C♯5,3.3830303716034233,2.6324093510778406,0.15945122885700236,1.8464730475015123,2.138087229817224
71,multi_A3_72,0,0,1,215.6897593894212,1,221.0285341731105,1,219.67132553114,A,3,A3,3.106250775944635,0.2756179837870526,0.8261777274799702,4.923207324732987,0.8572292554836591
72,multi_C9_73,1,8476.193022830937,0,0,1,8284.967437654872,1,8299.604056116914,C,9,C9,0.611411348691735,0.9023993968773858,0.038189802904974424,0.09687642893057347,1.429332498347296
73,multi_F♯4_74,1,376.5019273356236,0,0,1,376.1583356825456,1,363.0998642098647,F♯,4,F♯4,0.8636210220488943,2.6354563499301897,0.4649495741124272,0.139188090457944,3.945254171148384
74,multi_B8_75,0,0,1,8043.74435305436,0,0,0,0,B,8,B8,0.4229804281759503,1.0324968354553377,0.8312181129939982,0.4453568372854766,4.008443091732804
75,multi_F♯9_76,0,0,1,11638.283435431245,0,0,0,0,F♯,9,F♯9,1.9733503307254396,2.4006316839448893,0.312391905510227,2.2843494221706093,1.1291755795873764
76,multi_A8_77,0,0,1,6941.32973549299,1,7167.973894115117,0,0,A,8,A8,0.7626262311670294,1.3876925960208437,0.17395633177265424,4.153937894382734,3.6957432784293918
77,multi_A♯7_78,1,3719.1822020223485,1,3671.8935959560895,1,3697.0311381457864,1,3741.604569921356,A♯,7,A♯7,1.9055408897531008,4.504015461171662,0.3562370179325147,0.8437949861203065,0.39179815050297995
78,multi_E7_79,1,2663.319931036959,0,0,1,2595.159448428346,1,2619.4645241714516,E,7,E7,1.7396365355611054,2.4237883576513077,0.3825991423412398,3.5540234434024534,0.8791173724537638
79,multi_D♯8_80,1,5054.444453475984,1,4906.958570671581,0,0,1,4981.23654619723,D♯,8,D♯8,0.21473387467032468,3.4964567602156107,0.8103319456074657,4.672302212437326,1.6165071526767398
80,multi_A♯3_81,0,0,1,229.08438852047598,0,0,0,0,A♯,3,A♯3,3.206364893039199,1.5717918215984927,0.44165210579685077,0.912729641508865,4.309113643853443
81,multi_C♯2_82,0,0,0,0,0,0,1,68.65765308695278,C♯,2,C♯2,0.5588526664101895,1.125144192597931,0.6930207726329008,3.2495306676901308,2.7624538233710547
82,multi_C♯2_83,1,68.67349101972236,1,69.37561775305655,1,69.88841233556262,1,68.66167515792502,C♯,2,C♯2,0.10811878501803152,2.217363177683983,0.7025493567272075,2.067353793343414,4.836821489941906
83,multi_F1_84,0,0,1,44.46418269279119,0,0,0,0,F,1,F1,2.5290955725568685,2.099807935905731,0.16678631810544398,3.719164796358865,1.164568091522249
84,multi_D4_85,1,295.4471832047897,0,0,0,0,1,296.6265889196003,D,4,D4,0.014997350973685744,3.825894695370792,0.7914063338865736,4.518185206048183,1.6409227476073383
85,multi_A♯7_86,1,3770.5188830115853,1,3780.320175104427,0,0,1,3691.6934029178237,A♯,7,A♯7,3.5557507599766143,1.6314472406281784,0.6148701319840749,3.258811943395123,0.3965714597257325
86,multi_G♯2_87,1,105.31536668384054,1,105.33076461412226,0,0,1,103.23298099748693,G♯,2,G♯2,0.8631494953826829,1.0036075015362615,0.9688683042719994,2.338869848814342,2.1337091343058034
87,multi_D4_88,1,294.14946840167255,1,298.3793357803008,1,297.25239188756393,0,0,D,4,D4,2.7156593167375176,3.8168510092631465,0.8032704783682321,0.8869528804193011,2.2710722698405834
88,multi_E1_89,0,0,0,0,1,40.678598300384124,1,41.06056375390055,E,1,E1,1.5688145476278368,4.181382268195792,0.9923688915123695,2.5456012224302786,1.7042019617460935
89,multi_A4_90,1,441.31898433970264,1,447.4316505902821,0,0,0,0,A,4,A4,3.1989118369107308,1.8697705883719478,0.820215407569096,2.0754017313743063,2.855915843343016
90,multi_C♯2_91,0,0,1,68.35968207461505,0,0,0,0,C♯,2,C♯2,0.7409677675689497,0.7726735742994133,0.12420159699959332,4.0540206238336784,4.432338034297958
91,multi_G7_92,1,3139.4641902467556,0,0,0,0,0,0,G,7,G7,3.2708461653195697,2.6499026513921504,0.4133741328695614,0.4005314111069891,3.117589069369748
92,multi_A♯4_93,0,0,1,473.69492515734544,1,473.7327650497059,0,0,A♯,4,A♯4,1.3226257694184718,1.3718997766966612,0.6942595269033428,0.05975087945337132,2.093162224676297
93,multi_A♯6_94,1,1861.1381861399127,1,1828.2329142670537,1,1864.2088035652039,1,1881.930221272877,A♯,6,A♯6,0.7974161550148351,2.6654972379826374,0.33921228509715806,3.1488097812296254,3.388276825772902
94,multi_G♯3_95,0,0,1,211.4448895440364,0,0,1,209.05532895886685,G♯,3,G♯3,1.1945086707584605,2.6974933984073726,0.6155403659781422,2.604503168605854,3.5034947622283137
95,multi_E1_96,1,40.80551645259132,0,0,1,41.44415431581792,1,41.97819727510692,E,1,E1,1.211368637286493,3.4605589239227412,0.44471382510999313,3.600442023633756,1.7276304151570094
96,multi_F5_97,1,707.9075442659968,1,693.480283796911,0,0,0,0,F,5,F5,2.3271522618237186,2.4171420154263776,0.9955840596082095,3.1087150746357985,2.146990648114104
97,multi_C1_98,0,0,0,0,1,32.555178302745,0,0,C,1,C1,2.1062378394223007,3.399542636619811,0.45025045393594376,3.3658257699697516,1.128393753988138
98,multi_C6_99,0,0,1,1042.5409825894474,0,0,1,1041.0570431062972,C,6,C6,4.214653440928374,1.0251963867564424,0.0035335643593933375,2.538899773766825,2.221250398548359
99,multi_G♯6_100,1,1654.7882823815974,0,0,1,1676.4022233152357,1,1656.2917807621257,G♯,6,G♯6,1.3613765976214336,2.7992681114365126,0.5021724111312222,0.17723791401860145,2.5665598609594715
100,multi_A8_101,1,7116.341140430481,1,6965.159047832797,1,7081.655561605644,1,6935.137909377383,A,8,A8,1.2302612397494237,4.609814392197853,0.8286037876914828,1.4819759352722945,2.6779484327804286
101,multi_D♯4_102,1,311.4889929435878,0,0,0,0,1,305.4152804554683,D♯,4,D♯4,3.7641402495297642,2.0417037566793232,0.9942556472186495,0.44147875582906976,3.7526772379618434
102,multi_A9_103,1,14302.877958858264,0,0,0,0,0,0,A,9,A9,4.0900939136737176,0.7468999642852707,0.5596615072493408,0.952209707821436,4.210796414219574
103,multi_G3_104,1,198.18756899392005,1,193.8506434989279,1,192.78112678428676,1,193.66826433681356,G,3,G3,1.074450401376913,2.1233254793993033,0.08658473721951576,0.748807330997357,3.9528072288762566
104,multi_D♯8_105,1,5061.306826988875,1,4902.910072957848,1,4985.012980816731,0,0,D♯,8,D♯8,0.2659298912340763,2.7804304854472885,0.23064044809093787,4.252371900079016,0.3993764869657773
105,multi_E2_106,1,82.49467523009166,0,0,0,0,0,0,E,2,E2,2.335338426975575,1.527413507238979,0.9044659921925177,1.4441187829090485,3.9847223430015406
106,multi_G5_107,1,777.1538045295125,1,779.200589646234,0,0,1,779.9185964535661,G,5,G5,1.660098637378393,2.9695442694104415,0.4926636074253604,2.43098392050895,2.939373172702215
107,multi_B2_108,0,0,0,0,0,0,1,121.39751470629571,B,2,B2,3.1677663184108296,2.285468654503293,0.7978285154282948,2.84979061197031,1.6969744151155672
108,multi_C2_109,0,0,1,65.53730589725929,1,65.95746000073584,1,65.27505831857636,C,2,C2,0.31327510320647567,1.393320132166362,0.3645707019360661,1.0205355736681831,4.012290928440575
109,multi_G♯5_110,1,845.603579248995,1,832.772585455902,1,819.0084060931612,1,834.2865648562189,G♯,5,G♯5,2.059898640175195,3.620879896585606,0.9161392953595346,0.37492697357477456,3.0946434905574414
110,multi_A2_111,1,110.9041291298196,1,107.91329671363175,1,109.78978986896543,1,112.15697374372823,A,2,A2,3.30313000055665,3.2991230622686425,0.35919032339525114,2.4594046131450735,0.9383423240296345
111,multi_B5_112,1,980.6893144881315,1,1000.0417759767896,1,984.5677527341023,1,968.4788521793815,B,5,B5,0.2139426466134925,2.45468069075996,0.9400207452972262,3.1635679159113437,1.0932827938079042
112,multi_A♯7_113,0,0,1,3767.722351820068,0,0,0,0,A♯,7,A♯7,2.198013513619601,0.8010001632713004,0.9914025182770455,0.7362184207982475,4.384773752214602
113,multi_G♯1_114,1,52.327864386715284,0,0,0,0,1,51.331125218984624,G♯,1,G♯1,2.298380602814631,4.552430354400192,0.579065519429708,2.927395504031735,0.22179353875344213
114,multi_G4_115,1,396.29945501973003,0,0,1,389.2333981721119,1,391.0017840177734,G,4,G4,2.5237475327250083,4.121582892408652,0.8806064906303489,2.228770986967829,1.1258985878985122
115,multi_E2_116,1,83.33287543662657,1,82.3249760630068,1,81.22924696391404,0,0,E,2,E2,3.355902355948713,2.4249163261236766,0.6720655726987141,3.5016893041765584,0.7174920137510536
116,multi_B2_117,1,124.93071334132004,1,121.12748581809848,1,125.29717193698852,1,125.06400997580592,B,2,B2,3.6811521868557917,1.0152639047947924,0.7496137180409506,2.7714266877550493,1.7285902121687529
117,multi_B5_118,0,0,0,0,0,0,1,1004.0234564246368,B,5,B5,3.648643395795159,2.8064393015369085,0.7096401075136353,0.2237451149874825,1.2260749102049058
118,multi_A1_119,1,55.61259888929574,1,54.62492109693729,1,55.511136414440024,1,54.71426299128826,A,1,A1,2.5247757909991564,2.0491833746863106,0.03939855373409351,2.5362235907907476,2.8898172435237846
119,multi_G6_120,0,0,1,1584.0912870998227,0,0,0,0,G,6,G6,4.8511424910448735,1.4925622187574983,0.20014999012940815,0.42024965066234765,3.198096041316174
120,multi_D♯9_121,0,0,0,0,1,10136.582283503607,0,0,D♯,9,D♯9,1.9928421398923615,2.8831560731679593,0.594836671413442,2.5571647213125748,2.5668370656271033
121,multi_D3_122,0,0,0,0,1,144.19894498380344,1,148.8999838524523,D,3,D3,3.253311561956453,0.03602644800103083,0.971271204572344,3.7931967872050927,0.6402275181209388
122,multi_A♯5_123,1,945.215713086423,1,930.4844801800917,1,931.1652081526555,1,918.7926523896765,A♯,5,A♯5,0.4128288618932602,4.633841201455885,0.13010864660444632,2.5359756647086336,1.7744806276519332
123,multi_G3_124,1,196.94817947418596,1,199.54596459007507,1,195.62808151357905,1,198.2911177763367,G,3,G3,1.605684890092805,0.34082644492612174,0.5750713870215367,4.102758825389806,3.950729839591267
124,multi_A2_125,1,109.22587186588336,1,110.36005813666225,1,108.94514499815612,0,0,A,2,A2,3.3431042058194524,2.471420641983012,0.22222306232354205,1.8602586664010279,2.325216485796509
125,multi_E5_126,0,0,1,670.1694422867758,1,648.6803187807778,1,667.4815858741474,E,5,E5,2.117347454136409,2.864399533261058,0.7284585087655651,4.68994131347374,0.10663091008625947
126,multi_C♯4_127,1,274.78675579291695,1,273.1171868182845,1,280.247049278044,1,281.2623312222612,C♯,4,C♯4,2.075101639280174,2.4685005135294364,0.8482303608096742,4.171896822435093,1.2845010247552964
127,multi_D3_128,1,145.48226872147941,0,0,0,0,0,0,D,3,D3,4.48610962200622,1.7434978287448821,0.9907740673277355,1.737886354197516,2.032506195051382
128,multi_G9_129,0,0,0,0,0,0,1,12543.265361928703,G,9,G9,0.7180948500944612,2.665881315548429,0.838098928871417,3.141573061677145,2.4769762931003574
129,multi_C♯6_130,0,0,1,1121.9719389145794,1,1096.1917148923915,1,1092.0310855105497,C♯,6,C♯6,1.9701865836562493,3.0242311531835933,0.029362830646255556,1.1604264526246615,3.5248949654773485
130,multi_D1_131,1,37.008839363392376,0,0,1,37.005145731929794,1,36.63610651343014,D,1,D1,1.761001944497338,0.09229006473372159,0.749896497414733,1.8357220260661034,2.391454141367939
131,multi_E6_132,1,1316.499003143281,0,0,1,1303.9036496265837,1,1318.4813036455791,E,6,E6,2.632240923993721,3.1650962640805713,0.4502784209080747,2.88692815403366,1.3157346578920466
132,multi_G♯2_133,0,0,1,101.83114886121446,1,103.49454651471757,1,101.97791213682383,G♯,2,G♯2,2.4878629611449115,2.8905371304297676,0.09598914013345083,3.3992509057058857,1.222349002719436
133,multi_G♯5_134,1,824.701088500604,1,844.0161207267687,1,844.5119353323555,1,844.6450461790213,G♯,5,G♯5,3.0474979958767605,0.7992364203391861,0.02022881954505551,2.6771690114905797,3.476096572293475
134,multi_F♯7_135,1,2995.727407229342,1,3002.636577388,1,3019.1248718001134,1,2912.856234371648,F♯,7,F♯7,2.3316584549796158,3.0459244372737535,0.7170746015869424,3.2130243123572546,1.0024480498494859
135,multi_C9_136,1,8467.262618875953,0,0,0,0,1,8270.676954517226,C,9,C9,1.7970449957099883,1.1219553934058841,0.19991424600075214,0.10601567953209823,4.110032958219399
136,multi_C5_137,1,520.1505259830017,0,0,1,517.6721489481502,0,0,C,5,C5,3.0378912533968903,2.2217821646658495,0.6975284231144208,2.987055935189818,1.753270646747443
137,multi_A♯1_138,1,58.82202881645926,1,57.1704085486938,1,58.065490719979586,1,58.5751332869758,A♯,1,A♯1,0.7009812318908106,1.962624741300976,0.41449156558723965,3.670496827747576,3.665897199060639
138,multi_A8_139,1,7025.278871512376,1,7144.078667424202,1,6963.796800082514,1,7175.486649697696,A,8,A8,2.6870528571353036,4.31321162017443,0.9498682704931605,1.985157565906578,1.014577956783687
139,multi_A7_140,0,0,1,3501.7233798878083,1,3490.4019919439784,1,3466.9587535098503,A,7,A7,2.7146720341348436,2.884868226443652,0.6219487574252821,0.4500361760778555,3.9504235633436493
140,multi_A♯6_141,1,1829.5526456978362,0,0,0,0,1,1869.6116598030171,A♯,6,A♯6,0.21067877539116708,0.17149031317341135,0.6941439312432067,0.9340733786307248,1.9801031931061908
141,multi_B2_142,1,122.65632509808064,1,122.36370164703489,1,124.52424505250825,1,125.77492737022436,B,2,B2,0.24091606258849096,2.7781540171083154,0.465369869145419,3.512432080849604,0.02121555432697042
142,multi_B4_143,0,0,1,501.08832158326015,0,0,0,0,B,4,B4,1.2844308917573126,1.6291134219249106,0.05545853601164463,3.4309046121800466,3.65555107413773
143,multi_C2_144,0,0,1,64.96979400628766,0,0,1,64.7004238812203,C,2,C2,1.2734346426004473,1.2853297044174523,0.547259931860652,0.370064863265529,3.4735799517771184
