,file_name,sine_wave,sine_freq,square_wave,square_freq,saw_wave,saw_freq,triangle_wave,triangle_freq,note,octave,note_octave,attack_duration,decay_duration,sustain_level,sustain_duration,release_duration
50,multi_F♯6_51,1,1486.278859518724,0,0,0,0,1,1482.2866772085613,F♯,6,F♯6,1.176615501775159,0.7331648859224482,0.4893464532879028,1.94668260214935,0.7308152011612323
51,multi_A5_52,1,881.7955222637131,1,881.0778676183834,0,0,1,886.4579167250774,A,5,A5,0.6051027815882488,4.07837424199404,0.1277505872646869,4.2098564013754824,1.1066665750422298
52,multi_G4_53,1,394.45348465906983,0,0,0,0,0,0,G,4,G4,0.7394626962365184,2.4894939831802465,0.2804908864742873,3.49081416946525,3.2802291511179846
53,multi_A4_54,0,0,0,0,1,431.720194838834,0,0,A,4,A4,2.7891618152606825,3.75021712339177,0.9742066659806273,0.7115680782877468,2.749052983059801
54,multi_A♯5_55,0,0,1,929.6781113850244,1,929.8143999889261,1,925.4328091866718,A♯,5,A♯5,1.2407603122291013,4.203095138271717,0.33350658831571167,2.727398618203067,1.8287459312961134
55,multi_E3_56,1,160.39206961101146,0,0,0,0,1,171.80065210651964,E,3,E3,3.47306550165078,2.0599402589777736,0.5522456787843016,3.6766203515868106,0.39325654250419007
56,multi_F♯6_57,0,0,0,0,1,1488.8689282008002,0,0,F♯,6,F♯6,1.5142188795255644,2.075236959250331,0.17827085728509173,0.21849982124758693,4.690487718818369
57,multi_G♯2_58,1,111.17097974805228,0,0,0,0,1,97.8851700840896,G♯,2,G♯2,4.019011990488167,1.0107555206653491,0.10822536132183147,0.5219034357667496,1.0653239290625098
58,multi_B1_59,0,0,0,0,0,0,1,53.85957038060003,B,1,B1,1.066628878845826,0.9507216943572316,0.09818659459290846,0.744682516181473,0.5398774306669918
59,multi_D♯2_60,1,81.34256708905392,0,0,0,0,0,0,D♯,2,D♯2,1.4861027375474323,0.2286158144539152,0.41936230651292883,0.8802611695093648,0.7825165450068317
60,multi_G♯6_61,0,0,0,0,1,1667.6379160556974,1,1657.9141851193442,G♯,6,G♯6,1.6709582109420746,4.336070442891289,0.8216404040200738,2.2797552720895524,1.6457100248838956
61,multi_E4_62,1,329.5827920824074,0,0,1,338.2099967189596,0,0,E,4,E4,3.274143161587928,4.04727928912815,0.9911647918578075,0.46066503383584473,2.2179125154480754
62,multi_F♯3_63,0,0,1,190.6582978618254,0,0,0,0,F♯,3,F♯3,3.0655414211759218,3.241185502900543,0.4261222760207519,2.0514370727733717,1.6418360031501626
63,multi_C♯4_64,0,0,1,275.8647123620481,1,269.020764279039,1,272.7766511488962,C♯,4,C♯4,1.5395986885292896,4.067473184514643,0.42628234293095124,2.020707152067067,2.372220974889001
64,multi_G4_65,1,398.8563988330276,0,0,1,383.6650747693137,1,385.8594631204428,G,4,G4,2.835889845084139,4.71642171029119,0.29766672319638177,1.8876763749599124,0.2439940795829576
65,multi_C♯5_66,1,556.0433152536025,0,0,1,554.1342276203221,1,562.3313112252683,C♯,5,C♯5,1.2001187514287526,1.971956575866043,0.6480984961174114,1.1416402786465574,2.359115239078056
66,multi_G1_67,0,0,1,55.30558554630777,1,52.28560028110995,1,43.626553839428404,G,1,G1,2.22649691248279,4.854122625634672,0.09228120947497953,1.2472146878122303,1.6721657740703093
67,multi_D8_68,0,0,0,0,1,4707.246468197416,0,0,D,8,D8,3.544651589110189,1.161188093241519,0.3107226797150009,2.300220656209768,2.993939661438526
68,multi_A♯8_69,1,7455.542840947418,1,7462.791833500953,1,7459.379223589878,0,0,A♯,8,A♯8,2.2128995712923554,0.19389946743426534,0.16627683936516247,4.766419884918985,0.9229648578621125
69,multi_C♯7_70,1,2208.7188603031577,1,2217.26404035351,1,2221.0556059244805,0,0,C♯,7,C♯7,1.9727140583078977,2.1651753477330424,0.8132833681718604,3.7079530839291635,2.154157510029896
70,multi_F2_71,1,84.67546291503407,0,0,0,0,0,0,F,2,F2,1.877975118234434,2.45899854190374,0.7792353209103929,2.7274943337769257,1.7197399507055788
71,multi_F♯9_72,1,11833.663993130122,1,11842.333237292,1,11847.431868273177,0,0,F♯,9,F♯9,4.500972873203698,0.9685691195763679,0.525922667183178,1.7793868135173079,1.6951165289086396
72,multi_F♯7_73,1,2955.650896622434,0,0,1,2952.190913808731,0,0,F♯,7,F♯7,2.4900751408720057,3.056412524435834,0.37752391668501506,1.5375904508407912,2.915921883851368
73,multi_G♯9_74,0,0,0,0,1,13285.73611128792,0,0,G♯,9,G♯9,3.261302809986285,1.4165120563602074,0.9044208019085953,0.11473260013771969,3.217471717197875
74,multi_D9_75,0,0,1,9404.091884632522,0,0,0,0,D,9,D9,1.3329863218881637,3.235400342477248,0.9755952933512655,1.1626824997887235,3.1575462744841447
75,multi_G♯5_76,1,828.591009263383,0,0,0,0,1,837.4745458905393,G♯,5,G♯5,3.129614046171244,1.5466177878840708,0.38807139480417674,3.0374716466656,0.021100971795552925
76,multi_A8_77,1,7034.936357974891,0,0,0,0,0,0,A,8,A8,1.8750761272716265,1.1774701508664283,0.8696897230623629,0.8581412400369837,0.9769788340372387
77,multi_E2_78,1,87.21166578902633,0,0,1,78.03800279574148,0,0,E,2,E2,1.218259149321805,2.688942102987096,0.3062887391247928,2.3513871468063265,3.741411600884773
78,multi_A♯9_79,0,0,0,0,1,14922.521631091537,1,14919.497351564789,A♯,9,A♯9,2.8958446553842143,3.1130944436189494,0.4997285079574213,1.4816887844285016,2.5093721165683363
79,multi_F3_80,1,183.31965547509276,0,0,1,171.99624490851247,0,0,F,3,F3,1.502766690204254,2.4693046373730443,0.8296471491624142,0.28157909973477835,0.8206519234071424
80,multi_C♯2_81,1,60.634884943037015,1,68.56404087316966,1,65.0759632643702,0,0,C♯,2,C♯2,4.264936190114553,0.8585599932134269,0.8557894142520773,0.9074000947894467,3.59004103135172
81,multi_D1_82,1,39.61861115388747,0,0,1,29.218831001322528,1,39.634569057075055,D,1,D1,1.9080270944994766,3.425303989723326,0.9075878954508219,3.902125817035508,0.7645430987416901
82,multi_B5_83,0,0,0,0,1,980.3133908717324,0,0,B,5,B5,1.5022885190346547,3.048031045822202,0.45271401418264423,3.0748969079119375,0.5047313630750966
83,multi_G9_84,1,12551.448432278528,1,12538.71564950221,1,12543.984048817876,0,0,G,9,G9,3.998244445626353,0.7909211231355878,0.696756672680402,0.37554165397745753,3.8924948179820795
84,multi_G♯7_85,1,3329.699930054022,1,3313.451661745788,0,0,1,3326.9033261866407,G♯,7,G♯7,0.5789984727593983,4.047712379008733,0.5386265300518684,2.2831837666620105,0.20023658976683012
85,multi_F5_86,0,0,1,698.5311771911333,1,700.4550853963115,1,690.0078770094487,F,5,F5,2.4910685472516714,2.680946650180081,0.11985893396892233,2.112157991746069,2.715826810822179
86,multi_A♯5_87,1,931.3921823011607,1,938.4275060368931,1,931.8769845611249,0,0,A♯,5,A♯5,2.871525926245016,3.7750228731487985,0.8215923305697949,1.361992025730049,1.9914591748761374
87,multi_F5_88,1,692.3226802351012,0,0,0,0,1,691.363518879673,F,5,F5,2.5211291033574863,1.5867386773196577,0.9792140678479089,3.583001469059822,2.309130750263034
88,multi_F♯1_89,0,0,1,46.8527903311858,0,0,0,0,F♯,1,F♯1,1.8867217602121729,2.5075565369861814,0.5154665853290162,0.8348733762075228,0.5981621246482705
89,multi_D♯3_90,0,0,1,150.27267721915473,0,0,0,0,D♯,3,D♯3,1.182204162738334,2.665393882429484,0.11258454688786468,3.5273174757365604,1.8998106688167988
90,multi_D♯1_91,1,36.51040580980775,1,45.2146509394636,1,39.3227732337982,0,0,D♯,1,D♯1,4.388730331710294,0.6901450528693109,0.11842548801618358,4.675756470681541,0.24536814473885699
91,multi_F2_92,0,0,1,82.82495669450385,1,79.73381395976618,1,80.4819528473608,F,2,F2,3.071506640261734,1.1517409361472257,0.13716368710611582,4.417498078891458,0.8372895165739924
92,multi_C♯4_93,1,275.118583234094,0,0,0,0,1,276.60288199098954,C♯,4,C♯4,0.03536029653921679,3.509229921483185,0.7522975581478943,2.3716846275080483,4.083725154469549
93,multi_A♯7_94,0,0,1,3736.809091767227,1,3725.093863514131,1,3722.9584837676794,A♯,7,A♯7,4.243282701956283,1.9216065795136466,0.28957699739760356,2.2713785877962804,0.3185107223217942
94,multi_A5_95,1,873.7273026783837,1,883.4652193413941,0,0,1,884.8896436650749,A,5,A5,2.2842085975414337,2.8383869790871596,0.6725540796934423,0.3310080738565818,4.497713315743769
95,multi_C7_96,1,2089.904360831002,1,2095.789843179677,0,0,0,0,C,7,C7,4.09394037628609,2.895574505928905,0.6440343965593137,1.2701516177734853,1.7403335000115205
96,multi_G♯3_97,1,216.34542314182875,1,199.7214108605632,0,0,1,214.26465891926034,G♯,3,G♯3,1.2955469268544455,2.9718740765166123,0.9901196327611848,4.48365565274034,0.39403084924089005
97,multi_C♯4_98,0,0,0,0,1,283.2429403554048,0,0,C♯,4,C♯4,1.779200862065513,2.152247290768943,0.17299591536357772,4.491404661012278,0.7678342427095225
98,multi_C♯5_99,1,559.4237414666367,0,0,0,0,0,0,C♯,5,C♯5,1.921986658274614,3.0975220701820763,0.49055518583507274,1.417375912807825,3.5631153587354842
99,multi_F1_100,0,0,1,39.235236666377496,1,40.247664694392675,1,39.41515948125266,F,1,F1,0.42025711579842473,0.5124853864237139,0.045056341996630445,1.9312783013705948,0.6083163649141216
100,multi_C4_101,1,259.9966504684634,1,264.13646422856306,1,260.4601205337856,0,0,C,4,C4,3.4181146247060745,2.0117088736109214,0.5972295674859172,1.9586907165601835,2.6114857851228206
101,multi_D3_102,0,0,0,0,1,154.3850802711363,0,0,D,3,D3,2.5792129481713624,2.949232157018524,0.8879447757594314,1.9446109888953949,2.5269439059147185
102,multi_F♯3_103,1,193.73980647061458,0,0,1,190.88300848834453,1,187.9630027792688,F♯,3,F♯3,0.8620746334954521,2.673672969153297,0.145538042924802,1.2263989824270576,1.7835609859568846
103,multi_F♯9_104,1,11843.863727395676,0,0,0,0,0,0,F♯,9,F♯9,0.9009872413120557,2.442617013805796,0.8980796173246133,0.6409490297947246,1.759046366201395
104,multi_E4_105,0,0,0,0,0,0,1,334.2973548636779,E,4,E4,0.23613119294417118,2.7254561347159703,0.38953456696542754,2.5786153660992888,0.6226772619522897
105,multi_D8_106,1,4698.135752643284,0,0,0,0,1,4702.363418705004,D,8,D8,0.2985017862926931,0.3043665535515394,0.8439234686649547,3.2480609712442114,0.5130575839250917
106,multi_A♯8_107,1,7451.4146933031325,1,7458.469360602592,0,0,1,7450.177243507388,A♯,8,A♯8,3.030882271868934,1.2766168271603677,0.28238238778722535,2.28675058868163,3.4057503122890695
107,multi_B6_108,0,0,1,1968.4971624529578,1,1974.12556912665,1,1984.4842840692643,B,6,B6,1.6597769874526425,3.908884452979897,0.5458847596077032,3.2120795983569677,1.219258961210492
108,multi_D1_109,0,0,0,0,1,30.639477269846388,0,0,D,1,D1,3.0926803054884497,0.7925797935434554,0.06846866271503194,2.6082124589437328,3.5065274420243617
109,multi_C♯5_110,1,554.254218140788,0,0,1,547.155778241914,0,0,C♯,5,C♯5,2.3125038772745548,1.1549772837566357,0.26355185696475836,0.6511908397600313,3.99037483561676
110,multi_G9_111,0,0,0,0,1,12544.210054027311,1,12545.368299725224,G,9,G9,0.6957572491321473,1.1032064565919013,0.64596941039732,1.2446620117451817,0.4944639218380614
111,multi_F5_112,0,0,1,695.7724556075125,1,706.6276888715634,1,700.7279178070963,F,5,F5,4.64344484576975,0.710818209201704,0.17846006639631218,0.8708478744534259,2.1072088347632736
112,multi_G7_113,1,3131.565486563812,0,0,0,0,0,0,G,7,G7,2.607272747663696,2.410476402309693,0.99979419731103,0.8377535175105194,1.5011386866127379
113,multi_D♯9_114,0,0,0,0,1,9958.955029311981,0,0,D♯,9,D♯9,1.6695961732836195,2.807089076327169,0.014568406652996524,3.67086952819811,1.7986837756870782
114,multi_B4_115,0,0,1,489.20301118169397,1,498.5872618149423,0,0,B,4,B4,0.5270409980851676,0.3757078868076136,0.6225307799840889,0.8166929400629314,2.412407182596541
115,multi_A♯9_116,1,14910.270208412028,1,14924.510604025541,0,0,1,14921.156230096758,A♯,9,A♯9,3.5674992095969205,2.476771523714556,0.35645998037009075,1.732051629386554,2.22367763730197
116,multi_E3_117,0,0,0,0,0,0,1,160.67472207067175,E,3,E3,2.6449447485803295,4.816733920331399,0.8824555043469408,0.19715789591064903,0.16939034786503326
117,multi_C♯7_118,0,0,0,0,1,2209.619665623377,0,0,C♯,7,C♯7,0.7705650470307773,1.5091263816910239,0.3615618873846329,4.252971785348935,1.912329335706927
118,multi_F6_119,1,1389.0264067967394,1,1388.782473857742,1,1403.1364067972377,0,0,F,6,F6,0.19813635235681526,2.6943769129405686,0.5942401177445554,2.5766868935293576,2.2097977526831873
119,multi_G7_120,0,0,0,0,1,3136.178352270488,0,0,G,7,G7,3.175046380921774,2.360952308682285,0.13265230182097698,1.4143741247124693,3.049627185683473
120,multi_B8_121,0,0,1,7899.313689862777,0,0,1,7896.053480172964,B,8,B8,3.676642528594412,1.9180460774217338,0.3522588436078631,2.912545355238732,1.4927660387451227
121,multi_C♯7_122,1,2219.548513450748,0,0,1,2214.262008508659,0,0,C♯,7,C♯7,0.23604965113361315,4.476707312605562,0.15513409314390114,1.1429348455938775,4.144308190666946
122,multi_A♯3_123,1,238.6292637994948,1,241.5172456785529,0,0,1,231.26373575134923,A♯,3,A♯3,2.7542181872101463,2.684111300734916,0.4244894975819915,2.615938290297383,1.9457322217575554
123,multi_A4_124,0,0,0,0,0,0,1,447.81019059699196,A,4,A4,1.1819331815027045,2.7577591037818134,0.1993224050384993,2.2693357574960453,2.3889346402336993
124,multi_D8_125,1,4689.770104418558,1,4701.160565506534,0,0,1,4704.175702186125,D,8,D8,2.207799480256115,0.5026293329822792,0.45450825365589165,3.724984759804815,3.5645864269567893
125,multi_A4_126,1,448.1328215150342,1,447.3603140443053,1,435.11443935273,0,0,A,4,A4,3.4043671201845886,0.9703275476488366,0.20115495948140238,0.7448080769301529,3.6332625279716755
126,multi_A♯1_127,1,64.93467544644899,1,52.233980193544824,1,59.149746291009876,0,0,A♯,1,A♯1,1.8797952478625763,2.250187092090132,0.6070355726293714,3.7230542051351283,1.9432496803955872
127,multi_D♯8_128,0,0,1,4978.688998411512,0,0,0,0,D♯,8,D♯8,1.0291357473740825,1.9332692387949706,0.7322980843929965,1.7700594940568337,3.259750533568332
128,multi_A♯2_129,0,0,1,120.31303869471063,0,0,1,116.76393877604032,A♯,2,A♯2,1.8119164385001558,4.4230908450845705,0.6100758748836117,0.42964656915718713,1.6842523490840577
129,multi_A2_130,0,0,1,115.08185739461331,1,101.02215641074446,0,0,A,2,A2,3.1752930811810955,0.6779851269595233,0.6802473894223554,3.752217163784893,0.9943391519550815
130,multi_D3_131,1,151.48865109642455,1,147.3698272373294,0,0,0,0,D,3,D3,3.329812899194575,0.38145450524032753,0.3451054769124122,3.229506754841948,3.0592258407231494
131,multi_G♯3_132,0,0,0,0,0,0,1,206.87608503524962,G♯,3,G♯3,0.5994268293989689,3.7403633469646933,0.499718271970491,1.686417590474853,3.9737922331614857
132,multi_G6_133,1,1568.712223908801,1,1573.3832013271228,0,0,0,0,G,6,G6,1.9736653130953614,3.26650005814068,0.2808834219001196,4.09767151011516,0.6621631186487991
133,multi_D6_134,1,1182.941299247492,1,1168.6512253195037,0,0,1,1172.9105325564208,D,6,D6,3.8743400497955984,2.075222215550241,0.2932308127495191,1.2267474957474245,2.823690238906736
134,multi_D♯1_135,0,0,1,47.300811244934636,1,39.68269895316699,0,0,D♯,1,D♯1,3.4047607559584887,1.5771991191593437,0.6238235171802828,1.8758569898559023,3.1421831350262646
135,multi_D♯5_136,1,621.3073127385334,0,0,0,0,1,625.0634198708123,D♯,5,D♯5,2.5065815102153404,2.6523445606273888,0.40779335331784483,2.0558158945325364,2.785258034624734
136,multi_G♯9_137,1,13298.196247149708,1,13294.825057877271,1,13287.638020130029,0,0,G♯,9,G♯9,1.6301192809730003,0.28022330314710797,0.8442627209668077,3.1287272666841774,1.2841476732245083
137,multi_F♯7_138,0,0,0,0,1,2955.756559117031,1,2955.3738864023508,F♯,7,F♯7,2.082550912157681,3.6302758835405307,0.8402232048041235,1.6246971329210365,2.662476071380752
138,multi_C8_139,0,0,0,0,1,4189.287163926853,0,0,C,8,C8,3.4791727761639475,3.124826988880288,0.8985985502992441,2.476760706317099,0.9192395286386662
139,multi_A♯1_140,0,0,1,61.556694597801126,1,53.17432140063855,0,0,A♯,1,A♯1,2.96701360549078,0.5137612592701335,0.7017655987358952,2.586840678767936,2.0974592105275174
140,multi_F♯3_141,1,185.78280945310607,1,177.04898517080105,0,0,1,190.71983062165847,F♯,3,F♯3,2.2420670428770046,0.7874360615826391,0.9410118001264297,2.815620631456905,4.154876264083451
141,multi_G1_142,0,0,1,41.11570222883532,1,46.39857284252563,1,54.936019680791524,G,1,G1,0.1978991866130403,1.9569454437648337,0.20323693255156705,4.1538573969796415,2.502508351052095
142,multi_D♯8_143,0,0,0,0,1,4986.631650810141,1,4974.034321045076,D♯,8,D♯8,2.6573173258129756,1.8527346204824506,0.9966288109997692,2.6215605987529598,0.6755948745432172
143,multi_F4_144,1,344.75585578045917,0,0,0,0,0,0,F,4,F4,1.391052463072081,1.7470034674657104,0.92042894465283,1.5989753397362043,3.9248641354063936
144,multi_G4_145,0,0,1,384.89872429515066,1,388.729412800322,0,0,G,4,G4,0.007707678108089255,0.8981720487931122,0.48619400344956853,1.0955824429464278,1.9122099573949964
145,multi_D4_146,1,297.8013878096368,0,0,0,0,1,291.617026929969,D,4,D4,0.46137463229647846,3.4085484465459013,0.12746711126755705,4.974623959615547,1.035941027230114
146,multi_A4_147,0,0,0,0,1,448.71814777263523,0,0,A,4,A4,1.296948331090388,3.439530954972394,0.45500326375581746,1.6984239838583692,1.0285723752687403
147,multi_C4_148,0,0,0,0,0,0,1,269.56998857931086,C,4,C4,0.3936746879228781,0.9534672688308782,0.9585489886965726,0.8140031299360495,2.092421221168375
148,multi_G9_149,0,0,0,0,1,12550.164449323189,1,12541.681621426005,G,9,G9,2.482893612392103,4.209448360292772,0.7098828177545872,1.2547407379852626,0.17298788548832378
